id,time_created,month,create_time,view_count,like_count,share_count,comment_count,voice_to_text,hashtag_names,video_description,cleaned_video_description,tokens,Dominant_Topic,topic_Keywords,Topic_Perc_Contrib
7350647649223118113,2024-03-26 12:27:11,2024-03-01,1711456031,18,582,0,41,ja wat doet het met u uh het zien van die bekladde standbeelden ik vind het afschuwelijk ik vind het uh op elke manier haakstaan op wat beschaving is kijk als ik in Rome Ben op het vorm romanen bijvoorbeeld dan zie ik ook de gebouwen van 1 wereldrijk dat op allerlei punten misschien niet 1:1 voldoet aan dingen die ik nu goed of slecht vindt of zit er al verschillen maar het idee dat ik dat dan zou gaan vernieelen omdat ik het misschien niet met jullie 1 Cesar eens Ben is zo absurd dat verleden dat draag je met je mee en beschaving is eigenlijk volgens mij dat je dat allemaal 1 plek geeft en dat je dat gewoon accepteert,[],😡 Historische standbeelden vandaliseren omdat je het niet eens bent met de tijdsgeest?,Historische standbeelden vandaliseren omdat je het niet eens bent met de tijdsgeest,"['historische', 'standbeelden', 'vandaliseren', 'eens', 'tijdsgeest']",9,"wil, zich, rutte, gideon, meijeren, eens, jonge, maken, einde, burger",0.8896
7350967939182480673,2024-03-27 09:10:10,2024-03-01,1711530610,2,258,0,34,de nederlandse geschiedenis is heel rijk heel interessant heel glorieus iets om zeer trots op te zijn met zeer veel fantastische aspecten en ook allerlei aspecten waar we nu Anders over denken en uh in 1 beschavende samenleving is dat gewoon onderdeel van het gesprek ik vind dat iedereen vrij staat om 1 mening te hebben over welk element van de nederlandse geschiedenis dan ook maar ik vind het 1 volstrek andere kwestie om het verleden te gaan uitwissen of met terugwerkende krachten gaan zeggen wat mensen in het jaar 1662 van dit of dat vonden dat moet nu nog alsnog met terugwerkende kracht worden gekorriegeerd of aangepast dan Ben je niet bezig met beschaving doorgeven dan Ben je bezig met vernietiging en dat is volgens mij heel kwaad,[],🇳🇱❤️ De Nederlandse geschiedenis is er een om onwijs trots op te zijn! ,De Nederlandse geschiedenis is er een om onwijs trots op te zijn,"['nederlandse', 'geschiedenis', 'onwijs', 'trot']",6,"nederlandse, immigratie, land, wordt, bevolking, minder, ten, mark, rutte, ziet",0.651
7350968049375268129,2024-03-27 09:10:39,2024-03-01,1711530639,13,124,0,10,entail ekosistem er is geen klimaatproblem d'r naast wordt vaak gekleemd dat het klimaat steeds extremer zou worden op aarde maar voor de belangrijkste extremer zoals orkanen en overstromingen is dat absoluut niet het geval de wereldwee de schade door extreem weer is ondertussen sterk afgenomen het aantal mensen dat sterft door weersrampen is dramatisch gedaald het weer verandert 1 beetje tuurlijk zoals al eeuwen al melenia het geval is dat er iets meer co 2 in de atmosfer zit is ondertussen fantastisch nieuws voor alle planten en bomen die daardoor immer veel beter en sneller groeien fantastisch nieuws geen enkele reden om te spreken van 1 klimaatprobleem van 1 klimaatcrisis van 1 extinction rebellion helemaal niks er is niets aan de hand,[],"Er is geen enkele sprake van een klimaatcrisis, dus laten we stoppen met die hysterie.",Er is geen enkele sprake van een klimaatcrisis dus laten we stoppen met die hysterie,"['enkele', 'sprake', 'klimaatcrisis', 'laten', 'stoppen', 'hysterie']",6,"nederlandse, immigratie, land, wordt, bevolking, minder, ten, mark, rutte, ziet",0.9046
7351063947048520992,2024-03-27 15:22:43,2024-03-01,1711552963,61,5127,0,494,er wordt vol volop geflirt met uh met Rusland met mensen die geleerd worden ook aan het Kremlin en ik had eigenlijk 1 hele simpele vraag is de Heer baudet bereid om uh alle financiele transacties van de periode rondom dat ik even random van toen uh vorm voor democratie om die openbaar te maken en er wordt gezegd dat de Heer klaver eigenlijk 1 vagina heeft is hij bereid om zijn uh onderbroek even openbaar te maken welke stukken Wilde herklaver nou precies hebben de javerslagen van de stichting de de javerslagen van stichting voorverdemokatie stichting voorverdemokatie die zijn die zijn al openbaar en die kan iedereen inzien op k v k punt n l,[],Het moet eens klaar zijn met die bizarre beschuldigingen uit het ongerijmde. Onze jaarverslagen zijn openbaar en inzichtelijk op de website van de kvk. ,Het moet eens klaar zijn met die bizarre beschuldigingen uit het ongerijmde Onze jaarverslagen zijn openbaar en inzichtelijk op de website van de kvk,"['eens', 'bizarre', 'beschuldigingen', 'ongerijmde', 'jaarverslagen', 'openbaar', 'inzichtelijk', 'website', 'kvk']",9,"wil, zich, rutte, gideon, meijeren, eens, jonge, maken, einde, burger",0.8321
7351332968171949345,2024-03-28 08:46:36,2024-03-01,1711615596,25,1050,0,382,zet hem heel erg hoog uh want het idee dat hij hier uh de belang van Rusland zou vertegenwoordigen bevalt er maar niks ik voel me in mijn eer aangetast door de beschuldiging daarom Ben ik boos in Elk ander situatie zou iemand je op op je bek slaan als je zoiets van mij probeer denkt laat even maar oké als ik iemand beticht van 1 ernstig misdrijf 1 ernstig feit landverraad moord wat dan ook omkoping en iemand gaat maar door treiteren en nou willen we dan wel eens dit zien oh ja dan Wil ik dat wel zien ik geloof het niet hebben we dat al gezien waarom geeft hij geen openheid van zaken op 1 gegeven moment ZEG je joh schijt uit ZEG donder op daarom ziet de heerpad en op de trecht dat het me aangrijpt dat het me boos maakt want alle keuzes die ik maak doe ik uit idealisme voor Nederland voor overtuiging dat wij afstevenen op 1 verschrikkelijke oorlog die misschien wel eens 1 kern oorlog zou kunnen zijn dat komt door oorlogshitserij van die kant en wij zijn de enige die pleiten voor vrede en dan wordt ons in de schoenen geschoven dat wij de agenten zouden zijn van Rusland ik vind het weerzienwekkend en ik vind het 1 onwaarige aanklacht en daar HEB ik mijn ongenoegen op overdrachtelijke wijze over willen uit heren heren voorzitter,[],Ongefundeerde claims over omkoping en hoogverraad moeten stoppen. @Thierry Baudet is er helemaal klaar mee. ,Ongefundeerde claims over omkoping en hoogverraad moeten stoppen Thierry Baudet is er helemaal klaar mee,"['ongefundeerde', 'claim', 'omkoping', 'hoogverraad', 'stoppen', 'thierry', 'baudet', 'helemaal', 'mee']",7,"forum, thierry, baudet, via, inside, vanavond, veel, grootste, hetzelfde, miljard",0.9372
7351758075591658784,2024-03-29 12:16:12,2024-03-01,1711714572,20,2323,0,363,alles wat ik hier doe doe ik voor de nederlandse bevolking en als ik de minister hoort spreken krijg ik dat gevoel helemaal niet de minister is bezig met mensen in azc's uit de hele wereld terwijl zijn taak zou moeten zijn opkomen voor de nederlandse bevolking en de minister heeft het over we moeten iets met de asiel zoekers nee we moeten iets met de nederlanders hoe kan hij vanavond gaan slapen met het idee dat hij hier heeft staan pleiten tegen het belang van de nederlanders u zegt doe iets voor de nederlanders statushouders zijn nederlander u zijn hier gekomen rechtmatig besluit tot 1 vergunning hier in Nederland te blijven daarmee zijn het nederlanders waar ze ook vandaan zijn gekomen waar ze ook geboren zijn wat hun leven hiervoor ook is geweest vanaf het moment dat ze 1 vergunning hebben gekregen zijn het nederlanders,[],"Het zijn van een Nederlander wordt door het kartel gezien als administratief concept. Eenieder die de grens passeert en een paspoort in ontvangst neemt, wordt beschouwd als ‘Nederlander’. Etniciteit, cultuur, taal en historie spelen geen rol in dit moderne wereldbeeld.",Het zijn van een Nederlander wordt door het kartel gezien als administratief concept Eenieder die de grens passeert en een paspoort in ontvangst neemt wordt beschouwd als Nederlander Etniciteit cultuur taal en historie spelen geen rol in dit moderne wereldbeeld,"['nederlander', 'wordt', 'kartel', 'gezien', 'administratief', 'concept', 'eenieder', 'grens', 'passeert', 'paspoort', 'ontvangst', 'neemt', 'wordt', 'beschouwd', 'nederlander', 'etniciteit', 'cultuur', 'taal', 'historie', 'spelen', 'rol', 'moderne', 'wereldbeeld']",3,"wordt, overheid, tijd, who, duurder, nexit, debat, zinloze, hahaha, echte",0.9296
7353200929677593888,2024-04-02 09:35:13,2024-04-01,1712050513,15,206,0,25,als het ons om geld te doen was meneer klaver als het ons om zoiets laags als dat te doen was dan zouden wij 1 totaal andere koers varen wij zijn integer er dan zo'n beetje iedereen die ik in mijn hele leven in de politiek Ben tegengekomen dit hele verhaal over EU over over het associatieverdracht over Corona over klimaatverandering al die standpunten die we hebben die verkondigen wij tot ons eigen nadeel en wij doen dat in het algemeen belang,[],🇳🇱💪🏼 Wij vertegenwoordigen het algemeen belang.,Wij vertegenwoordigen het algemeen belang,"['vertegenwoordigen', 'algemeen', 'belang']",0,"denken, eigen, ralf, dekker, samenleving, laat, zit, partij, uur, klein",0.8352
7353640572839529761,2024-04-03 14:01:15,2024-04-01,1712152875,6,120,0,13,wat wij willen is dat er 1 ekosystem ontstaat zodat wij niet meer zo op de tocht in de kou als eenzame strijders met het woord het verhaal voorkondigen waar wij in geloven maar dat er ook daadwerkelijk 1 community ontstaat en 1 community moet altijd sociaal economisch organiseerd zijn want uiteindelijk is dat het allerbelangrijkste we willen dat niet straks er 100.000 mensen de straat op gaan om de boeren te helpen de weet je wel demonstreren voor de boeren maar dan aan Het Eind van de avond naar de supermarkt gaan om eh om eh vlees uit eh uit eh Ierland te kopen dat is 1 denkvouw onze tegenstander hij heeft dat ontzettend goed georganiseerd dus er is daar 1 sociaal economisch systeem waardoor zij hun hoog leraren en universiteits mensen hebben en en hun journalisten en de bedrijven die dat weer financeren en de verzinseren voor kiesingskampanjes en het dit en zo blijft dat systeem in stand,[],🔨 Waarom we ook buiten het parlement werken aan onze beweging.,Waarom we ook buiten het parlement werken aan onze beweging,"['parlement', 'werken', 'beweging']",4,"vind, open, beweging, zien, grenzen, worden, vrijheid, ledenaantallen, fvdnlwordlid, paar",0.5549
7353640888997776672,2024-04-03 14:02:27,2024-04-01,1712152947,12,135,0,20,het hele idee dat Europa 1 ehm plek is waar zoals de vreerde naties het noemen replacement migration mag plaatsvinden dat is de officiële term van de vreerde naties over dit onderwerp replacement migration dus vervangingsmigratie en zo wordt het ook besproken in Nederland in het debat uh omdat wij uh iets minder kinderen krijgen dan dat er mensen overlijden is er 1 lichte crimp in de bevolking en dat moet worden opgevuld vinden vinden de mensen die ons land besturen uh maar dat vinden wij allemaal absurd dat willen wij helemaal niet wij willen gewoon als volkeren blijven bestaan wij willen helemaal niet dat hier allemaal mensen uit allemaal andere delen van de wereld maar samen naar toe komen dat willen we allemaal niet daar hebben we 1 overheen stemming in met andere met populistische rechse partijen,[],Ga naar fvd.be!,Ga naar fvdbe,"['ga', 'fvdbe']",8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.7793
7353658666819652897,2024-04-03 15:11:30,2024-04-01,1712157090,5,208,0,53,beste allemaal jullie weten dat in juni de verkiezingen zijn voor het europese parlament en vooral voor democratie doet niet alleen mee in Nederland maar ook in vlameren we gaan uitbreiden we gaan samenwerken we gaan ja verbreiden om uiteindelijk te belangen van de vlamingen en de nederlanders beter te kunnen dienen wij kunnen alleen pas meedoen met de verkiezingen in Vlaanderen als wij 5000 ondersteuningsverklaringen krijgen van kiesgerechtende vlaamingen en dat Ben je al vanaf 16 jaar dus in Nederland mag je stemmen vanaf 18 maar in Vlaanderen al vanaf 16 dus Ben je iemand die vorm voor democratie 1 warm hart toe draagt woon je in Vlaanderen GA dan naar f v d punt b e en geef 1 ondersteuningsverklaring als we er 5000 hebben nogmaals dan kunnen we pas meedoen GA naar f v d punt b e en maak onze deelname aan die verkiezingen mogelijk,[],"FVD breidt uit! ⚒️ We slaan de handen ineen met onze zuiderburen, om samen te strijden tegen het globalisme. Om mee te mogen doen aan de EU-verkiezingen, hebben we 5000 handtekeningen nodig van kiesgerechtigde Vlamingen. Draag bij aan onze missie via fvd.be!",FVD breidt uit We slaan de handen ineen met onze zuiderburen om samen te strijden tegen het globalisme Om mee te mogen doen aan de EUverkiezingen hebben we handtekeningen nodig van kiesgerechtigde Vlamingen Draag bij aan onze missie via fvdbe,"['fvd', 'breidt', 'slaan', 'handen', 'ineen', 'zuiderburen', 'saman', 'strijden', 'tegen', 'globalisme', 'mee', 'doen', 'euverkiezingen', 'handtekeningen', 'nodig', 'kiesgerechtigde', 'vlamingen', 'draag', 'missie', 'via', 'fvdbe']",8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.783
7353924440557686049,2024-04-04 08:22:50,2024-04-01,1712218970,18,1063,0,214,gaat het inderdaad slecht met de natuur en zo ja is stikstof de boosdoener vorm voor democratie is de enige partij die dat heeft onderzocht het bracht ons bij 1 rapport van onderzoeker Henry prince afkomstig van de universiteit waageningen aan de hand van de toestand van 521 soorten die gezamenlijk 1 representatief beeld geven van de toestand van het totale ekosysteem in diverse natuur en 2000 gebieden bracht hij toestand van die natuurgebieden in kaart hij maakte daarvoor gebruik van empirische gegevens uit databanken van diverse soorten organisaties zoals bijvoorbeeld de vlindersdichting maar liefst 81% van die 521 soorten is sinds het jaar 2000 in verspreiding of in populatie vooruit gegaan of stabiel gebleven 14% is afgenomen en geen enkele soort is verdwenen van de 11 dier en plantensoorten die al voor het jaar 2000 uit Nederland verdwenen zijn er na 2000 juist weer 4 in ons land teruggekeerd over het geheel genomen gaat het dus gewoon goed met natuur 2000 gebieden en ja sommige soorten gaan inderdaad wat achteruit maar daar staat 1 groter aantal soorten tegenover dat juist 1 aantal of verspreiding toe neemt de natuur is nu helemaal altijd in beweging en aan verandering onderhevig,[],😱🌳 Wow! Wist jij dit over onze natuur?,Wow Wist jij dit over onze natuur,"['wow', 'wist', 'natuur']",8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.5684
7353967051951574305,2024-04-04 11:08:10,2024-04-01,1712228890,22,345,0,51,je kan 37 zetels halen in Nederland wat wat wat wat neerkomt op ongeveer 25% van de stemmen eh zoals de PVV heeft gedaan en je kan eigenlijk ontzettend weinig echt politiek veranderen de PVV moet op alle hoofdpunten door De Bocht nou dat geldt ook hier dus wat wat weet je wat kan je wel doen dan kom ik terug op mijn eerste punt 1 maatschappelijk netwerk bouwen bedrijven oprichten die het op 1 andere manier gaan doen mensen met elkaar verbinden en dan heel langzaam 1 hele andere stroom creëren we moeten het echt zelf gaan doen en dat werd wordt wel eens 1 parallelle samenleving genoemd ik Hou niet zo van die term omdat het zo sugereert dat het dat je de rest van de mensen opgeeft of zo maar dat is het niet het is 1 permanente uitnodiging aan anderen wij gaan gewoon beginnen met te leven zoals wij zelf daadwerkelijk willen leven zoals onze eigen ideale,[],Politiek 🤝🏻 Maatschappij. Dat is FVD!,Politiek Maatschappij Dat is FVD,"['politiek', 'maatschappij', 'fvd']",1,"fvd, congres, snel, deze, mogelijk, grenzen, stem, nieuwe, rai, lid",0.5588
7354391402085698849,2024-04-05 14:34:51,2024-04-01,1712327691,7,102,0,17,maar het hele idee dat het dus zelf iets gaat bouwen zo negatief is onze tijd zo negatief is de houding van iedereen ze kunnen dus niet zeggen oh wat leuk wat interessant wat leuk dat je 1 passie hebt wat leuk dat je dat doet oh dan moet je geld verdiend worden het is zo negatief en we worden daar allemaal ingezogen het is als die politiek en en en en alles wat we niet willen en wel eens niet is en jij bent voor tegen dit dit dit is als 1 soort zwart gat dat energie opzuigt en je kan er je je je hele leven mee vullen en aan Het Eind van je leven dan denk je ik HEB alleen maar bezig wat ik niet Wil en dat is ons grootste gevaar want de kracht is er de creativiteit is er er is voldoende kritische Massa kijk ook weer hier weet je volle bijna volle zaal laten we het met elkaar gaan doen wordt lid van onze beweging sluit je aan denk na over wat jij wel zou willen zien in in de wereld,[],“Iedereen is zo negatief. Maar ze willen zelf niks bouwen!”,Iedereen is zo negatief Maar ze willen zelf niks bouwen,"['iedereen', 'negatief', 'willen', 'zelf', 'niks', 'bouwen']",8,"tegen, europese, ga, oorlog, gaan, straks, willen, wist, gaat, oekrane",0.755
